id,name,host_id,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
3314419,Garden house near Schönefeld Airport,16735987,Altglienicke,52.39896,13.52932,Entire home/apt,58.0,2,290,2024-12-19,2.28,67
17955217,schönes Zimmer mit privatem Bad,66598123,Biesdorf,52.52909,13.55272,Private room,48.0,2,316,2024-12-16,3.37,108
1018824076418388455,Comfort Modern Room 20 min from center,545221995,Friedrichsfelde Süd,52.50287008640534,13.508783175431306,Private room,48.0,1,73,2024-12-02,5.37,46
1044839875953194388,Riverside Loft 1BR downtown BER,1964647,Karl-Marx-Allee-Süd,52.5075,13.43606,Entire home/apt,250.0,3,7,2024-12-02,1.0,22
52967492,"Cosy Studio for 3 guests, Terrace",27952946,Köllnische Heide,52.4704,13.45337,Entire home/apt,84.0,3,101,2024-12-07,2.72,355
665968048830078335,Chillax boho-chic gem in hipster Boxi Platz,30190178,Frankfurter Allee Süd FK,52.5135,13.46307,Entire home/apt,269.0,3,8,2024-06-06,0.28,5
32453210,"Appartement ""Freesie""",1496069,Mariendorf,52.44955,13.38458,Entire home/apt,190.0,1,22,2024-11-10,0.32,359
43864181,Central Cozy next to Central Station & Bellevue,30707308,Moabit Ost,52.52005,13.35528,Entire home/apt,64.0,4,183,2024-12-10,3.37,157
47051386,2 Room apartment in trendy Friedrichshain,18540104,Frankfurter Allee Süd FK,52.51291,13.47145,Entire home/apt,120.0,2,51,2024-11-24,1.27,314
2328948,APARTMENT - Berlin City Studio,11896065,Moabit Ost,52.5322,13.3489,Entire home/apt,58.0,4,374,2024-12-02,2.84,61
19358185,Solides Zimmer mit guter Anbindung in die City,135486083,Prenzlauer Berg Ost,52.53937,13.45634,Private room,60.0,2,335,2024-12-09,3.68,7
52084164,Zimmer Nr. 2 im Süden von Berlin (Marienfelde),24873313,Marienfelde,52.42419,13.36616,Private room,55.0,2,91,2024-11-08,3.41,119
33927617,Beautiful Flat in Neukölln Feb-Apr 2025,85086022,Reuterstraße,52.48649,13.43347,Entire home/apt,80.0,92,2,2019-09-08,0.03,120
32453158,"Appartement ""Calla""",1496069,Mariendorf,52.44795,13.38458,Entire home/apt,131.0,1,31,2024-08-04,0.44,326
1220097360935014611,Modern room in Berlin Friedrichshain,529388435,Karl-Marx-Allee-Süd,52.51030067715373,13.448120477984828,Private room,30.0,90,0,,0.0,365
1242815787146152998,Helles cozy Studioapartment,43543355,Rahnsdorf/Hessenwinkel,52.43282,13.71783,Entire home/apt,85.0,1,8,2024-12-15,2.86,78
881117426754466812,Cozy studio in the city!,190994480,Prenzlauer Berg Süd,52.5359,13.43178,Entire home/apt,79.0,2,29,2024-10-13,1.61,11
46085887,Comfort Doppelzimmer in Schöneberg,373476835,Schöneberg-Nord,52.49676,13.33806,Private room,84.0,1,6,2024-04-07,0.42,252
17913499,Birkenwäldchen77,122796983,Biesdorf,52.52168,13.5529,Entire home/apt,62.0,1,177,2024-10-27,1.89,172
1266158174009758756,Jomi Stays | Feel like home,568048591,Düsseldorfer Straße,52.494,13.30974,Entire home/apt,118.0,4,12,2024-12-09,6.67,71
1115857,Stylish central flat Mitte/Pr. Berg,6124221,Prenzlauer Berg Südwest,52.536751,13.40753,Entire home/apt,139.0,5,71,2024-11-03,0.51,257
872374965989252506,Spacious Attic,510627278,Ostpreußendamm,52.43636534760928,13.323886292342308,Private room,48.0,92,0,,0.0,364
1315853067146320598,Cozy 4-Room Apartment in Central Berlin,595670462,Düsseldorfer Straße,52.4973781,13.3248592,Entire home/apt,103.0,92,0,,0.0,365
38590769,Studio-Loft Rummelsburg - work and live!,1810572,Neu Lichtenberg,52.50426,13.4883,Entire home/apt,117.0,2,56,2024-12-14,0.88,357
665925893111280193,Stylish and spacious Apartment with Hotel Bed,14793498,Otto-Suhr-Allee,52.5212162,13.3217943,Entire home/apt,238.0,4,18,2024-10-18,0.67,201
907870068509041383,Super Central Jungle Apartment,485302540,Düsseldorfer Straße,52.49712336270068,13.331002747511253,Entire home/apt,99.0,4,94,2024-11-26,5.11,132
45944147,Junior Studio am Prager Platz,372068633,Düsseldorfer Straße,52.49523,13.3317,Entire home/apt,148.0,2,15,2024-09-16,0.3,225
685243487903807412,Berlin Malmöer Str | Suite S,418270816,Prenzlauer Berg Nordwest,52.55104,13.4036,Entire home/apt,75.0,1,5,2024-11-30,0.36,290
47019695,Private bedroom in a brand new Co-Living building!,380079802,Wedding Zentrum,52.5464,13.35991,Private room,500.0,92,0,,0.0,365
38745388,"*NEW* Huge Design Loft, 6,5 rooms, 4 bath, central",57511828,Frankfurter Allee Süd FK,52.51058,13.47006,Entire home/apt,405.0,3,13,2024-04-07,0.21,329
1169962068674839026,cozy room in the center of Berlin,378113606,Otto-Suhr-Allee,52.51630035447348,13.3113622962745,Private room,41.0,7,14,2024-11-16,2.22,57
540034207361397111,Karibuni bed & breakfast Doppelzimmer I,440014386,Neuköllner Mitte/Zentrum,52.48077,13.43107,Private room,92.0,1,24,2024-09-29,0.69,179
696276758292544954,Comfort Doppelzimmer in Schöneberg,373476835,Schöneberg-Nord,52.49712,13.33807,Private room,80.0,1,3,2023-07-17,0.11,246
53197615,Gesamte Unterkunft Samariter Kiez Friedrichshain,333004403,Frankfurter Allee Nord,52.51589,13.46748,Entire home/apt,74.0,3,49,2024-12-15,1.3,64
16196974,Apartment mit Blick über den Dächern Berlins,8912086,Tempelhof,52.45881,13.37697,Entire home/apt,109.0,29,0,,0.0,76
679607737624570621,Accommodation Art Ambience 2.2,258197723,Neuköllner Mitte/Zentrum,52.46952,13.4331,Private room,44.0,1,68,2024-12-16,2.33,95
1255615009065266992,Gartene Backstein Häuschen/Haus at BER Airport,434017532,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.3779387,13.614422,Entire home/apt,58.0,1,11,2024-12-01,5.24,79
45246686,"Doppelzimmer, Apple City Hotel",356881506,Moabit West,52.52706527709961,13.341093063354492,Private room,95.0,1,47,2024-11-17,0.9,60
27717158,Caravan in zentraler Lage zur City - Coronafrei,4311528,Neu Lichtenberg,52.50376,13.47749,Entire home/apt,67.0,3,95,2023-09-19,1.23,29
1149166915060721780,Werle Apartment,575730738,Friedrichshagen,52.45457941394088,13.635276407003404,Entire home/apt,100.0,5,30,2024-12-14,4.05,82
1314378755944554373,The Circus Living | Studio Apartment,545723811,Karl-Marx-Allee-Süd,52.512794523613394,13.42663646931152,Entire home/apt,37.0,1,0,,0.0,362
959171576099206045,Exklusive Altbau-Wohnung Nähe FU,33427065,Teltower Damm,52.43082,13.25011,Entire home/apt,64.0,92,0,,0.0,213
1005596567370846650,ipartment | Design Studio with balcony,178750334,Brunnenstr. Nord,52.5454584,13.3709931,Entire home/apt,133.0,1,8,2024-12-02,0.6,360
47842043,"Ruhige, sonnige Dachgeschoss-Oase",46833666,Alexanderplatz,52.52343,13.40281,Entire home/apt,155.0,92,1,2023-02-03,0.04,99
1288213570147372676,Friedrichsfelde-nahe Tierpark:tolle Balkon-Wohnung,116200754,Friedrichsfelde Süd,52.50509,13.51944,Entire home/apt,129.0,3,0,,0.0,365
982714353729423306,Art-apartment Schöneberg,532520880,Schöneberg-Süd,52.481481449231616,13.36094954518202,Entire home/apt,85.0,3,47,2024-12-15,3.15,47
813451964784933740,Ankommen Wohlfühlen hell bei der Altstadt Spandau,461205981,Spandau Mitte,52.53408,13.2063,Entire home/apt,131.0,1,16,2024-05-21,0.7,300
21732636,Cozy Studio in Neukölln-Rixdorf,34846299,Rixdorf,52.47702,13.44752,Entire home/apt,115.0,4,30,2024-12-10,0.39,6
18863113,primeflats - Apartment Togo Berlin-Wedding,438513826,Parkviertel,52.54992,13.34843,Entire home/apt,74.0,1,219,2024-11-25,2.38,323
1218266990175103164,"Helle, verkehrsgünstige Wohnung",24761635,Schloßstr.,52.464041706538026,13.327847506347684,Entire home/apt,80.0,5,6,2024-09-29,1.43,196
29620734,2-rooms Apartment for up to 4 persons,1210739,Marzahn-Süd,52.5193,13.52603,Entire home/apt,140.0,1,63,2024-11-29,0.86,40
1103346291993995162,Mitte mit Flussblick im Grünen,162499217,Otto-Suhr-Allee,52.51598,13.33343,Private room,69.0,2,18,2024-09-22,1.86,78
51686285,Modern & sunny apartment in Berlin Mitte,149222162,Alexanderplatz,52.53182,13.37287,Entire home/apt,173.0,2,14,2024-09-09,1.53,35
27870323,Great smart city center apartment Berlin Ku'damm,210291317,Schöneberg-Nord,52.50363,13.34318,Entire home/apt,79.0,1,134,2024-12-12,1.77,70
882373906707433781,"Kreuzberg 36, in the middle of!",20368435,Südliche Friedrichstadt,52.4994793,13.4162271,Private room,60.0,2,52,2024-12-15,2.64,57
1234163392944170367,"Wunderschöne, helle Wohnung",69318080,Prenzlauer Berg Ost,52.53496951333401,13.43502212698365,Entire home/apt,128.0,2,1,2024-12-01,1.0,24
1160011448018642385,Lovely Flat with sunny Garden - For Long Term,9363734,Oberschöneweide,52.4637,13.50658,Entire home/apt,76.0,227,0,,0.0,269
1278254935819182008,Modernes Studio Apartment 3,119577461,Mariendorf,52.44076947273254,13.388902145827776,Entire home/apt,99.0,1,1,2024-11-03,0.61,86
1105778955748079495,Stilvolle Stuck-Altbauwohnung,73279504,Schöneberg-Süd,52.48717969661576,13.354099650262436,Entire home/apt,194.0,3,11,2024-10-31,1.39,49
37879155,"Well-located, minimalist design - private bathroom",275255165,südliche Luisenstadt,52.49783,13.43778,Private room,80.0,3,83,2024-12-07,1.31,85
29139664,Gemütliches Apartment,8912086,Tempelhof,52.45879,13.37717,Entire home/apt,79.0,30,9,2024-10-02,0.27,77
41447797,Spacious extraordinary Apart. in the heart of B,17530959,Alexanderplatz,52.52275,13.40001,Entire home/apt,310.0,3,28,2024-09-29,0.67,9
49631586,Gemütliches 2 Zimmer Apartment in Berlin Treptow,373041418,Adlershof,52.43599,13.54391,Entire home/apt,95.0,2,103,2024-11-21,2.38,318
880324454862645598,Sonniges Balkonzimmer,146598615,Schloß Charlottenburg,52.51770737844453,13.286675065755844,Private room,57.0,2,40,2024-12-01,2.04,156
1295623686878003341,*Huge Loft Berlin-Mitte with private bathroom*,41119131,Moabit Ost,52.5236631,13.3525211,Private room,83.0,2,0,,0.0,54
890415067186340299,Eckhaus mit Vorzügen,514536025,Teltower Damm,52.41435675417762,13.259084469189794,Entire home/apt,169.0,2,20,2024-04-03,1.03,354
1196985140221727056,Numa | Large Accessible Studio with Kitchenette,520290722,Kantstraße,52.50590219999999,13.3119574,Entire home/apt,77.0,1,3,2024-11-03,0.86,293
20205566,Apartment in a green area,125134689,Rudow,52.42887,13.49283,Entire home/apt,31.0,93,21,2024-12-08,0.23,186
549343226147995933,Studio  Ela Apartments Berlin,441608276,Drakestr.,52.43594,13.31209,Entire home/apt,169.0,2,6,2024-09-29,0.18,360
12967814,Huge Loft Berlin-Mitte with own Bathroom & A/C,41119131,Moabit Ost,52.5247,13.3529,Private room,99.0,1,584,2024-12-08,5.64,130
11643878,Rockchair | FRITZ -Cozy Family & Business 3BR 2Bth,61506911,Schöneberg-Süd,52.48025,13.34804,Entire home/apt,202.0,1,226,2024-10-11,2.14,357
16280687,Penthouse (115sqm) with 3 Bedrooms  & Balcony,3003519,Moabit West,52.533,13.32688,Entire home/apt,299.0,2,306,2024-12-01,3.14,279
1147507234206680122,Old Luxury with Fully Equipped Home Office.,575341777,Helmholtzplatz,52.5425791,13.4244592,Entire home/apt,110.0,92,0,,0.0,358
1304130395181688711,1-bed apartment near the Kudamm,376961462,Kurfürstendamm,52.5002715,13.3356028,Entire home/apt,47.0,92,0,,0.0,180
29115867,Gemütliche Wohnung in Berlin,36110684,Mariendorf,52.42234,13.40164,Entire home/apt,96.0,4,65,2024-10-23,0.87,324
1213533931427669908,Bright Room in Kreuzberg,148671039,Tempelhofer Vorstadt,52.49669715453383,13.39813168235916,Private room,66.0,1,3,2024-12-15,3.0,71
1030400560109592240,Coachhouse 1887,127308578,südliche Luisenstadt,52.49866,13.43638,Private room,74.0,2,20,2024-10-20,1.61,148
19935653,"Spacious, bright apartment - perfect for families!",9791910,Wiesbadener Straße,52.47362,13.31926,Entire home/apt,195.0,5,8,2024-08-10,0.1,122
838076200350660127,Luxurious Designer Penthouse Loft @Kurfuerstendamm,26831109,Kurfürstendamm,52.50164118644231,13.313365015673195,Entire home/apt,499.0,92,27,2024-10-17,1.58,347
13055986,Einfach schön.....,72289118,Baumschulenweg,52.45999,13.49755,Private room,44.0,5,64,2024-11-25,0.63,265
31711514,Zimmer in zentraler Lage zu vermieten,237852071,Moabit Ost,52.53158,13.36112,Private room,86.0,2,138,2024-12-16,1.92,66
969485949838183209,Flat 3Bedroom - Av. from 15Sept,36066221,Friedrichsfelde Süd,52.499691046609215,13.511280853956087,Entire home/apt,77.0,92,0,,0.0,269
1109920109394839879,Lush vibrant pad in the heart of BLN,2828630,Reuterstraße,52.48685390000001,13.4305958,Private room,110.0,2,18,2024-09-29,2.03,250
1082440379500549728,Wonderful new apartment in Berlin,265415759,Friedenau,52.4699,13.3354,Entire home/apt,108.0,1,3,2024-06-07,0.29,328
31013185,Beautiful appartement in Prenzlauer Berg,24719844,Helmholtzplatz,52.54244,13.41712,Entire home/apt,199.0,3,6,2024-10-27,0.11,99
16864734,To live very central (only for women),112375235,Karl-Marx-Allee-Süd,52.5135,13.42495,Private room,90.0,1,38,2024-10-17,0.41,89
1249106973521025839,"Moderne, helle Oase mit Balkon",84214075,Gropiusstadt,52.42502,13.45226,Entire home/apt,80.0,2,3,2024-12-09,1.1,155
1156591039625741175,Juwel-Loft in Prenzlauer Berg,211151778,Prenzlauer Berg Südwest,52.53644942899641,13.408524029543443,Entire home/apt,98.0,28,2,2024-10-16,0.46,237
802181640006496668,Cute Apartment on Berlin rooftops,495553603,Tempelhofer Vorstadt,52.49144254884791,13.420193319317434,Entire home/apt,80.0,1,70,2024-10-05,4.74,150
3783117,Ruhige Unterkunft in Berlin-Kreuzberg,12018635,nördliche Luisenstadt,52.50318,13.41825,Private room,80.0,4,147,2024-12-17,2.02,12
48987728,huge room in artistic flat,368264,Volkspark Wilmersdorf,52.48971,13.33524,Private room,42.0,1,123,2024-12-01,2.83,151
4782229,Big room in Moabit 5 min. from Zoo with the U-bahn,9725358,Moabit West,52.53313,13.33757,Private room,38.0,93,103,2022-09-28,0.85,177
614980041642727308,Adapt Apartments Berlin Studio Apartment,456447560,Adlershof,52.43205,13.53315,Entire home/apt,134.0,1,39,2024-10-06,1.3,364
876911337018472668,Cosy Room Berlin with Easy Transportation,24700369,Volkspark Wilmersdorf,52.47903537614787,13.33137640256974,Private room,47.0,7,31,2024-12-08,2.05,53
1283353441565666266,Mauerpark Oasis - groups - 4BR - top neighborhood,520556457,Prenzlauer Berg Nordwest,52.54582272479015,13.40129166980511,Entire home/apt,361.0,3,1,2024-12-15,1.0,233
646765597873331096,The Urban Oases next to the water,248198967,Otto-Suhr-Allee,52.52127,13.32061,Entire home/apt,181.0,3,20,2024-10-31,0.72,257
16152597,4 Charming Apartment in Berlin Mitte,4108700,Alexanderplatz,52.52946,13.40562,Entire home/apt,189.0,5,110,2024-12-05,1.15,351
1291507003576954187,Berlin Family Apartment in Mitte,451053512,Wedding Zentrum,52.55323,13.37721,Entire home/apt,105.0,1,0,,0.0,4
976204477462378163,Top moderne Berliner-Wohnung!,531009095,Niederschöneweide,52.45423,13.517014,Entire home/apt,75.0,2,4,2023-09-29,0.26,343
1038488940488419432,Geräumige Wohnung nähe Schloss Charlottenburg,116529112,Mierendorffplatz,52.52403,13.30039,Entire home/apt,171.0,3,5,2024-10-22,0.43,10
874499751843120722,City Apartment,511072350,Niederschöneweide,52.4525222,13.5278652,Entire home/apt,139.0,1,227,2024-11-30,11.72,364
1145733140917602648,Cozy Neukölln Apartment,7782732,Reuterstraße,52.48801898508369,13.432798687148964,Entire home/apt,108.0,3,15,2024-10-27,2.05,86
918664903420838998,3-Bedroom & 90sqm Accessible Apartment,3003519,Moabit West,52.5328756,13.3268828,Entire home/apt,264.0,1,99,2024-11-24,5.57,317
540033878722941803,Karibuni bed & breakfast Doppelzimmer II,440014386,Neuköllner Mitte/Zentrum,52.47886,13.43137,Private room,92.0,1,40,2024-12-13,1.13,175
13806773,"Private Room in a house, near FU and metro",36021182,Schloßstr.,52.46476,13.31305,Private room,23.0,21,29,2024-10-31,0.28,36
40043888,Berlin in traumhaft ruhiger und entspannter Lage.,308855555,Blankenburg/Heinersdorf/Märchenland,52.60897,13.45631,Entire home/apt,88.0,1,82,2024-11-21,1.34,236
43549412,Ferienhaus im grünen Nord-Osten Berlins,67152863,Mahlsdorf,52.49156,13.62697,Entire home/apt,88.0,2,25,2024-10-19,0.46,159
41127827,Hausboot DUVAL 4 - mit und ohne Führerschein,29966940,Haselhorst,52.55423,13.2229,Entire home/apt,250.0,2,13,2024-07-04,0.24,365
1310298912565303974,Modernes Studio Apartment 1,119577461,Mariendorf,52.44013,13.38934,Entire home/apt,99.0,1,0,,0.0,90
958670624368596550,Zauberhafte Wohnung im Kiez Kreuzberg Berlin-EGR,213884637,Südliche Friedrichstadt,52.4988263,13.4020033,Entire home/apt,109.0,2,59,2024-12-01,3.73,3
52341340,"studio in Berlin- green, calm and close to subway",423640366,Lichtenrade,52.39465,13.3875,Entire home/apt,76.0,5,13,2024-05-26,0.33,26
847799367651729277,minimalistic but beautiful room,83676294,Ost 2,52.5656831,13.3634222,Private room,45.0,1,16,2023-10-24,0.76,326
835890784607383035,Apartment zur Alleinbenutzung,503004310,Drakestr.,52.4328,13.31102,Entire home/apt,93.0,1,66,2024-07-31,3.04,331
1282517618842816225,Friedrichshain-schönes helles Studio in guter Lage,116200754,Karl-Marx-Allee-Nord,52.52331,13.4487,Entire home/apt,105.0,3,0,,0.0,365
1104108401285853407,Gemütliches Zimmer mit Bad im Regenbogenkiez,65430872,Schöneberg-Nord,52.49452,13.35156,Private room,85.0,2,3,2024-10-16,0.87,12
52402770,2. Gemütliche Ein-Zimmer Wohnung mit der Terrasse,27952946,Rixdorf,52.47191,13.44172,Entire home/apt,103.0,3,132,2024-12-16,3.35,106
700806,"Room (11m2) in a charming apartment, Berlin",3595382,Schöneberg-Nord,52.49211,13.36937,Private room,64.0,5,158,2024-11-08,1.07,349
890498507702143249,Haushälfte mit Wintergarten und privatem Garten,23773452,Blankenfelde/Niederschönhausen,52.5899857,13.3909163,Entire home/apt,80.0,90,0,,0.0,142
3976211,Wunderschönes Dachgeschoss ,20560972,Kurfürstendamm,52.50114,13.30765,Entire home/apt,210.0,3,226,2024-10-26,1.84,164
962924456117094040,ipartment | Luxury Apartment with sun terrace,178750334,Brunnenstr. Nord,52.5454584,13.3709931,Entire home/apt,174.0,1,5,2024-07-15,0.47,321
968130344678650936,Room in Rummelsburg for 1 person,19019034,Karlshorst,52.481809636910505,13.50754178210046,Private room,45.0,2,10,2024-05-20,0.76,79
1099309343900257326,Wohnung mit Dachterrasse Pberg,563929004,Prenzlauer Berg Süd,52.5328513,13.4210393,Entire home/apt,80.0,92,0,,0.0,139
826681294814740063,Cozy Room in the Heart of Berlin,308541988,Karl-Marx-Allee-Süd,52.51027,13.4394,Private room,80.0,1,59,2024-12-01,2.8,83
9841575,Spacious room in central Berlin,39006585,Schillerpromenade,52.474,13.42684,Private room,32.0,92,16,2018-08-19,0.16,191
17331756,Funky Flat in the GAYbourhood,41016354,Schöneberg-Nord,52.49829,13.34028,Private room,48.0,2,81,2024-12-03,0.86,89
1093249492547130155,Former Tavern Near the Olympia Stadium / ICC Messe,127840652,Westend,52.5182537,13.2820084,Entire home/apt,202.0,4,6,2024-11-09,1.13,109
1119774372305249402,Cozy room in Lichtenberg,568782401,Friedrichsfelde Nord,52.51087970931373,13.51787203333435,Private room,50.0,1,1,2024-08-26,0.25,254
22091651,I want Berlin! With a whiff of gracious living.,1262812,Biesdorf,52.50158,13.55791,Entire home/apt,51.0,28,9,2024-10-15,0.11,308
1191296383886077774,Terrace Apartment in Berlin,265415759,Friedenau,52.47115210705014,13.335328369078296,Entire home/apt,59.0,1,4,2024-12-05,2.0,350
15652886,Cozy and quiet room in old building in Berlin,101017638,Otto-Suhr-Allee,52.51938,13.31999,Private room,40.0,2,484,2024-12-08,4.89,65
52501919,SCHILLERKIEZ-Cosy&Quiet. Pte Bathroom+Kitchenette,7977414,Schillerpromenade,52.47637,13.42563,Private room,91.0,1,6,2023-06-27,0.16,84
1026738531203043326,"Sunny rooftop, epic view, Treptow near Xberg/ NK",20463001,Plänterwald,52.48273,13.46674,Entire home/apt,240.0,4,10,2024-10-15,1.6,197
53728433,"Unique, quiet studio, great location!",8409927,Schöneberg-Nord,52.49761581420898,13.351993560791016,Entire home/apt,95.0,3,111,2024-12-11,3.66,155
34892496,Wohnung mit Flair im Wedding,257730416,Osloer Straße,52.5577,13.39151,Entire home/apt,150.0,2,92,2024-12-15,1.35,4
